	clobazam	vinorelbine	carvedilol	benazepril	leflunomide	lamotrigine	nefazodone	trandolapril	clopidogrel	gemcitabine	troglitazone	pioglitazone	zafirlukast		fluvastatin	meloxicam	docetaxel	olanzapine	candesartan	telmisartan	bosentan	cerivastatin	rosiglitazone	fexofenadine	montelukast	alitretinoin	rofecoxib	desloratadine	gefitinib	sorafenib	sunitinib	Celecoxib	Sildenafil Citrate	Rosuvastatin Calcium	Valsartan	Imatinib Mesylate	Sitagliptin Phosphate	Atorvastatin Calcium	Erlotinib Hydrochloride	Quetiapine Fumarate	Ezetimibe	Dasatinib	Venlafaxine Hydrochloride	Acebutolol	Acetaminophen	Acetazolamide	Acetylcholine	Adenosine	Allopurinol	Amantadine	Amiloride	Amiodarone	Amitriptyline	Amphetamine	Amsacrine	Antipyrine	Aspirin	Betamethasone	Bezafibrate	Biperiden	Bromocriptine	Bumetanide	Buprenorphine	Buspirone	Caffeine	Carbamazepine	Cefazolin	Ceftriaxone	Chloramphenicol	Chloroquine	Chlorpheniramine	Chlorpromazine	Chlorpropamide	Choline	Cimetidine	Ciprofloxacin	Clofazimine	Clomiphene	Clomipramine	Clonidine	Clotrimazole	Clozapine	Cocaine	Colchicine	Cytarabine	Daunorubicin	Desipramine	Dexamethasone	Dextromethorphan	Diazepam	Diclofenac	Diethylstilbestrol	Diflunisal	Digitoxin	Digoxin	Dihydroergotamine	Diltiazem	Diphenhydramine	Disopyramide	Domperidone	Dopamine	Doxepin	Doxorubicin	Doxycycline	Enalapril	Epinephrine	Ergotamine	Erythromycin	Estradiol	Estramustine	Estrogens, Conjugated (USP)	Estrone	Ethacrynic Acid	Ethinyl Estradiol	Etoposide	Fentanyl	Fluorouracil	Fluoxetine	Flupenthixol	Fluphenazine	Flurazepam	Flurbiprofen	Folic Acid	Furosemide	Glyburide	Glycerol	Haloperidol	Hydrocortisone	Ibuprofen	Imipramine	Indomethacin	Ivermectin	Ketamine	Ketoconazole	Ketoprofen	Levodopa	Lidocaine	Loperamide	Lovastatin	Maprotiline	Mebendazole	Melatonin	Memantine	Meprobamate	Methadone	Methamphetamine	Methionine	Methotrexate	Methyldopa	Methylprednisolone	Metoprolol	Metyrapone	Miconazole	Midazolam	Midodrine	Mitoxantrone	Morphine	Ipratropium	Naloxone	Naltrexone	Naproxen	Neostigmine	Niacin	Nicardipine	Nicotine	Nifedipine	Nitrazepam	Nitrendipine	Norepinephrine	Norfloxacin	Ouabain	Oxprenolol	Pancuronium	Phenacetin	Phenformin	Phenobarbital	Phenoxybenzamine	Phenylbutazone	Phenytoin	Pimozide	Piroxicam	Prazosin	Prednisolone	Prednisone	Probenecid	Procainamide	Progesterone	Promethazine	Propafenone	Propranolol	Protriptyline	Quercetin	Quinacrine	Quinidine	Quinine	Ranitidine	Reserpine	Ribavirin	Riboflavin	Rifampin	Sulfasalazine	Selegiline	Spironolactone	Streptozocin	Sulfinpyrazone	Sulindac	Tacrine	Tamoxifen	Testosterone	Tetracycline	Dronabinol	Theophylline	Thiothixene	Thyroxine	Timolol	Tolbutamide	Tolmetin	Trazodone	Tretinoin	Trifluoperazine	Trimethoprim	Trimipramine	Ursodeoxycholic Acid	Valproic Acid	Verapamil	Vinblastine	Vincristine	Vitamin B 12	Zidovudine	Dinoprostone	Ofloxacin	Gemfibrozil	Epirubicin	Idarubicin	Citalopram	Mifepristone	Felodipine	Nisoldipine	Famotidine	Alfentanil	Bepridil	Albendazole	Mefloquine	Astemizole	Terfenadine	Fluvoxamine	Arachidonic Acid	Pravastatin	Paclitaxel	Ramipril	Clarithromycin	Doxazosin	Etodolac	Toremifene	Loratadine	Cladribine	Paroxetine	Itraconazole	Sumatriptan	Risperidone	Riluzole	Losartan	Simvastatin	Genistein	Sirolimus	Salicylic Acid	Sertraline	Mibefradil	Perindopril
Antipyrine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aspirin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Betamethasone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00391881273327822	0.0	0.0	0.0	0.0026621028667061604	0.0	0.0	0.0	0.0	0.0	0.004610158765894102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004940290812802492	0.0	0.0	0.0	0.0	0.004748814932766674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018796792311519483	0.0	0.0831512057098067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004398528318792745	0.0	0.008410973924530739	0.0	0.0	0.0	0.02551801563780837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006421584359216269	0.0	0.0	0.2166313231916088	0.0	0.0	0.2166313231916088	0.0	0.2166313231916087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012309428349254116	0.11401652511451588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04243899906532486	0.0	0.0	0.0	0.0	0.0	0.004538757155764352	0.0	0.00489253312625298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004332747993520248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bezafibrate	0.0	0.0	0.0	0.0	0.0	0.010696772690602593	0.0	0.0	0.0	0.0	0.06952651679860848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010581005624180878	0.0	0.0	0.0	0.00739318756243585	0.0	0.0	0.0	0.0	0.0	0.012020899676087266	0.01985625965812884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01266151237795824	0.0	0.0	0.0	0.0	0.019900354733390562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186470315283511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07031877675072051	0.0	0.0	0.11829709813585322	0.0	0.0	0.0	0.0	0.0	0.017383812159387717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015225705745707075	0.007352050782800292	0.0	0.0008690472439143293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025151767191408447	0.0	0.0	0.0	0.011408233473026908	0.0	0.019682071925834627	0.0	0.0	0.0	0.01919357638030797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013119192016471598	0.0	0.0	0.0	0.0	0.0	0.0	0.008855675913452014	0.0	0.0	0.0	0.0	0.0	0.0	0.019462098965649988	0.0	0.0	0.0	0.0	0.0	0.050449639980135554	0.0	0.02052769225593765	0.0	0.0	0.0	0.0	0.0	0.0	0.0925095822788564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054462549719137415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011663060625341237	0.0	0.0	0.002013584208482004	0.0	0.0	0.019543299471711885	0.0	0.0	0.051205230008784325	0.018844517859175316	0.02123991692896794	0.016099813243058612	0.0	0.0	0.0	0.0	0.015937320996761088	0.0	0.0	0.0	0.0	0.02205010634027539	0.0	0.05852302561737749	0.0	0.0	0.014608909216813896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04812134404194596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035998774506933555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Biperiden	0.0	0.0	0.006207222797639735	0.0	0.0	0.006564256326046177	0.0	0.0	0.0	0.0	0.016864082395203393	0.013247253852613185	0.0	0.0	0.0	0.0	0.0	0.0	0.0242566080321389	0.0	0.014896213321814025	0.0	0.0	0.0	0.0	0.0	0.03237383634087911	0.0	0.017266024955637824	0.0	0.01949765860810173	0.0	0.011298188452876688	0.0	0.0	0.0	0.027737075600662717	0.003894395607697977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004940290812802494	0.012661512377958251	0.0	0.0	0.0	0.0	0.0062072227976397295	0.028571302094443005	0.0	0.011055564351058112	0.0	0.0	0.0	0.012383220785580231	0.015585553104179419	0.006590119845575785	0.0	0.0	0.0	0.0	0.0	0.0070928105927280105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050181512898442955	0.010184549217936139	0.0	0.0	0.01759879380109266	0.0	0.0	0.0	0.0	0.0	0.021551256010710607	0.008827482814866297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01725364626266902	0.006374038729876257	0.006709872882048622	0.00016421433692094553	0.00832305747509286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022550857783464245	0.0	0.0	0.030396307436400007	0.031629601979944445	0.0	0.017038266607613595	0.0	0.0	0.0	0.01284923377288527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011187100546172937	0.0	0.0	0.0	0.0	0.0	0.0	0.008809814512365993	0.0	0.0	0.0	0.0	0.0	0.0	0.016109988154116246	0.0	0.0	0.0	0.0	0.0	0.017772764508174835	0.005741946028444859	0.0	0.0	0.0069031378904658046	0.0	0.0	0.008292663974246118	0.0	0.03083222733622205	0.0	0.0	0.004940290812802494	0.0	0.0	0.004940290812802494	0.0	0.004940290812802497	0.0	0.0	0.0	0.0	0.02755519037233776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005828519755564985	0.0	0.0	0.0	0.0	0.0	0.024211865390254	0.010400615815519794	0.0	0.0	0.0	0.0	0.0	0.0	0.007157235336805443	0.0	0.01242396009696961	0.0002530037193447068	0.015485184254837544	0.0	0.005765902793031906	0.0	0.0	0.012242711492570443	0.03209776583435489	0.0230403160588293	0.027874393651408036	0.0	0.0	0.0	0.0	0.004167702206214191	0.0	0.005924624822723571	0.0	0.0	0.02083283513676053	0.0	0.017266177461607315	0.0	0.022248010058564673	0.03139025322024129	0.0	0.0	0.015240012415552628	0.0	0.00040922342717996936	0.0	0.0	0.011672126668476364	0.0	0.0	0.0	0.0	0.0	0.014086731138938663	0.0	0.0	0.0	0.0	0.0	0.0	0.0020649821185402244	0.0	0.0	0.0	0.0	0.014228549310956965	0.0	0.0	0.0	0.0	0.0
Bromocriptine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9900870916631048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bumetanide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Buprenorphine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9923038019113496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037668439656515486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015014806438515223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Buspirone	0.0	0.0	0.3419880185612198	0.0	0.0	0.004137973030257622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09118994013679091	0.0	0.0	0.0	0.0	0.0	0.004923787821285472	0.0	0.0	0.0	0.0	0.0	0.1556189139771073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006207222797639731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015427473628177285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023617208415383964	0.01765436758057929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026167028744785468	0.005526525925502418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027672861157608645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019502029661846804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17112506006155842	0.0	0.053322432320104564	0.0	0.0	0.0	0.0	0.0	0.005702716288928181	0.018397249515818174	0.006147217706452695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010211157529161712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00464675495015737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caffeine	0.0	0.0	0.0	0.0	0.0	0.006569740586902298	0.0	0.0	0.0	0.0	0.01621046398690037	0.020152648800729586	0.0	0.0	0.0	0.0	0.0	0.0	0.008434479576260659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021172006091779792	0.0	0.010654753810107505	0.0	0.02697364557978698	0.0	0.0	0.0	0.0	0.0	0.03616763894023484	0.008463466988945522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004748814932766667	0.019900354733390562	0.028571302094443012	0.0	0.0	0.0	0.0	0.0	0.0	0.010627072589414099	0.0	0.0	0.0	0.016612188083315136	0.01505386229505352	0.0	0.0	0.0	0.0	0.0	0.0	0.007064932939670041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004907547391033168	0.022133497668524068	0.0	0.0	0.017074308435873434	0.0	0.0	0.0	0.0	0.0	0.015054464155653544	0.013281412816818544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016665049561579773	0.003125221561334158	0.013540598073527895	0.00035687761584744153	0.008108424663379899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02515769050872768	0.0	0.0	0.00918959730218619	0.021440973361485562	0.0	0.032314039453746835	0.0	0.0	0.0	0.016160013910482374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010805460029380959	0.0	0.0	0.0	0.0	0.0	0.0	0.013369095700377632	0.0	0.0042244482596470396	0.0	0.0	0.0	0.0	0.015485596943950566	0.0	0.0	0.0	0.0	0.0	0.003043144903921132	0.005593874238183008	0.0	0.0	0.006697408177477459	0.0	0.0	0.021804360935900755	0.0	0.026961903602518808	0.0	0.0	0.004748814932766671	0.0	0.0	0.004748814932766671	0.023366507213522975	0.004748814932766671	0.0	0.0	0.0	0.0	0.022706061211693246	0.0	0.0	0.0	0.0	0.0037556096201534963	0.0	0.0	0.0	0.0	0.005739638428248021	0.0	0.0	0.0	0.0	0.009614014805361098	0.0169346126487016	0.00481361523306306	0.0	0.0	0.0	0.0	0.0	0.0	0.014956163219779278	0.0	0.0	0.00025430030475494	0.003336295166732019	0.004193506801716076	0.005617213212041322	0.0	0.0	0.023280585907033007	0.03160829472489481	0.015539648166766182	0.02484302668534016	0.0	0.0	0.0	0.0	0.004025523809117481	0.0	0.01188521344164617	0.0	0.0	0.04010054401286208	0.0	0.016820921829622363	0.0	0.014319135121398416	0.03696696355462971	0.0	0.0	0.026538658950515312	0.0	0.00028750275096315334	0.006871895809509832	0.0	0.01121973817346218	0.0	0.0	0.0	0.0	0.0	0.006560118472788359	0.0	0.0	0.0	0.0	0.0	0.0	0.002045866609506492	0.0	0.0	0.0	0.0	0.013677078941259621	0.0	0.0	0.0	0.0	0.0
